what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314247183421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247184625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247186453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247188718
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314247188734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247189625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314247192765
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247199968
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314247203890
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1314247206281
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247208218
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314247209953
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247214671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247216734
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247225015
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247228640
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247229609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247230500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247252375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247253203
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247254390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247255421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247262375
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314247263812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314247264421
