what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314247265062
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314247265468
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314247265718
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314247269968
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1314247271031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314247274546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314247275125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247275468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247282156
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247283218
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314247283781
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1314247284078
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1314247284093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314247284406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314247285265
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314247285796
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314247288328
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247288625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247293359
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247294421
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247299031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247301656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247570031
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247571562
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247889625
