what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314160814437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161004328
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161064421
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314161440140
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314161442078
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314161442078
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314161442859
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314161442859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161446484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161448796
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314161450421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161452953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161658078
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314161658187
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314161658234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1314161662609
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1314161663843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314161668875
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314161669453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314161699859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314161717250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161721250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161721734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161723484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314161723812
