what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162015609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162016734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162017437
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162031640
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162032390
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162032921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162033531
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162136500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314162366843
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314162371453
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314162377593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314162378843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314162382312
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314162383515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162383515
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162384109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314162395671
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314162396750
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162457703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162457718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314162457828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163010218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163010765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163011671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163561906
