what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314246831906
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314246831906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1314246831921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246836000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246840109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246840843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246843203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246847031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246852109
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314246852218
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314246852296
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314246854906
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314246855062
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314246855921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314246856562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314246856906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1314246857703
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314246858625
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314246859000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314246859703
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246861046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246861687
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246862593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314246896218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314246903640
