what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314234787562
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1314234797156
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314234797406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314234800375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314234811328
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314234812671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314234816531
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314234844734
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314234890000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314234890734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314234900031
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235110421
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314235127640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314235128843
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1314235131546
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1314235131859
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1314235131984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235132546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235134250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235136359
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235170609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235182234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235183609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235183859
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235193000
