what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314163793406
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314163794125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1314163794687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1314163795125
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1314163795218
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1314163795578
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1314163797375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314163802343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314163803250
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314163804265
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163853187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163931296
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163960343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314163962593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314164065468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314164067000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314164413265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314165447250
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314165449000
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314165449000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314165451343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314165454765
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314165454890
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314165454937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1314165457187
