what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235193750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235314343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235355343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235402421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235402875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235414484
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235414968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235416078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314235430578
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314235434125
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314235439640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314235471859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314235475578
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235479078
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235479078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235479171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235676812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235716656
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235915750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314235940203
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.RunLast",1314235941140
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314235941406
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235949906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235949906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314235950046
