what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247891875
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1314247892921
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247894953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247896203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247897593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247933093
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.rename",1314247933109
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247933468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247934421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247936046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247936937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247941234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247942437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247949093
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247950265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.rename",1314247950281
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314247953453
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314248013765
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314248013859
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1314248013906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314248020750
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314248059687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1314248066031
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1314248070046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1314248070640
